Name,Station,Code
2017-05-16 15.27.10_05196.AVI,CT28,nothing
2017-05-17 09.23.22_05197.AVI,CT28,nothing
2017-05-18 08.29.42_05198.AVI,CT28,nothing
2017-05-18 08.30.34_05199.AVI,CT28,nothing
2017-05-19 06.14.38_05200.AVI,CT28,nothing
2017-05-19 11.03.52_05201.AVI,CT28,nothing
2017-05-19 16.21.46_05202.AVI,CT28,nothing
2017-05-19 17.42.06_05203.AVI,CT28,nothing
2017-05-20 04.53.18_05204.AVI,CT28,nothing
2017-05-22 08.02.12_05205.AVI,CT28,nothing
2017-05-22 11.17.04_05206.AVI,CT28,nothing
2017-05-22 17.10.32_05207.AVI,CT28,nothing
2017-05-23 06.25.34_05208.AVI,CT28,nothing
2017-05-23 12.44.42_05209.AVI,CT28,nothing
2017-05-26 09.11.16_05210.AVI,CT28,nothing
2017-05-29 12.31.02_05211.AVI,CT28,nothing
2017-05-29 12.33.20_05212.AVI,CT28,nothing
2017-05-31 10.41.40_05213.AVI,CT28,nothing
2017-06-01 02.04.16_05214.AVI,CT28,nothing
2017-06-02 14.06.10_05215.AVI,CT28,nothing
2017-06-02 14.12.26_05216.AVI,CT28,nothing
2017-06-03 15.27.38_05217.AVI,CT28,nothing
2017-06-03 15.43.04_05218.AVI,CT28,nothing
2017-06-04 09.42.04_05219.AVI,CT28,nothing
2017-06-05 06.01.00_05220.AVI,CT28,nothing
2017-06-05 11.32.04_05221.AVI,CT28,nothing
2017-06-06 01.37.46_05222.AVI,CT28,nothing
2017-06-06 08.09.52_05223.AVI,CT28,nothing
2017-06-09 06.36.10_05224.AVI,CT28,nothing
2017-06-13 20.12.30_05225.AVI,CT28,nothing
2017-06-13 23.15.28_05226.AVI,CT28,nothing
2017-06-13 23.20.16_05227.AVI,CT28,nothing
2017-06-15 22.57.04_05228.AVI,CT28,nothing
2017-06-20 08.56.50_05229.AVI,CT28,nothing
2017-06-24 16.43.04_05230.AVI,CT28,nothing
2017-06-26 07.31.32_05231.AVI,CT28,nothing
2017-06-29 05.58.40_05232.AVI,CT28,nothing
2017-06-30 12.36.12_05233.AVI,CT28,nothing
2017-07-01 10.56.02_05234.AVI,CT28,nothing
2017-07-02 16.28.06_05235.AVI,CT28,nothing
2017-07-09 05.01.38_05236.AVI,CT28,nothing
2017-07-09 09.21.00_05237.AVI,CT28,nothing
2017-07-09 17.56.28_05238.AVI,CT28,nothing
2017-07-10 06.55.08_05239.AVI,CT28,nothing
2017-07-11 10.54.28_05240.AVI,CT28,nothing
2017-07-12 22.03.02_05241.AVI,CT28,nothing
2017-07-17 10.59.46_05242.AVI,CT28,nothing
2017-07-17 11.01.44_05243.AVI,CT28,nothing
2017-07-17 11.27.44_05244.AVI,CT28,nothing
2017-07-18 22.10.44_05245.AVI,CT28,nothing
2017-07-20 03.02.38_05246.AVI,CT28,nothing
2017-07-20 11.36.30_05247.AVI,CT28,nothing
2017-07-20 13.47.50_05248.AVI,CT28,nothing
2017-07-20 17.44.56_05249.AVI,CT28,nothing
2017-07-20 17.50.38_05250.AVI,CT28,nothing
2017-07-20 23.20.50_05251.AVI,CT28,nothing
2017-07-21 08.59.30_05252.AVI,CT28,nothing
2017-07-21 09.02.26_05253.AVI,CT28,nothing
2017-07-21 19.36.14_05254.AVI,CT28,nothing
2017-07-22 09.00.18_05255.AVI,CT28,nothing
2017-07-22 11.40.32_05256.AVI,CT28,nothing
2017-07-22 20.26.58_05257.AVI,CT28,nothing
2017-07-22 20.54.06_05258.AVI,CT28,nothing
2017-07-24 01.41.32_05259.AVI,CT28,nothing
2017-07-24 01.46.16_05260.AVI,CT28,nothing
2017-07-26 00.49.30_05261.AVI,CT28,nothing
2017-07-26 17.28.58_05262.AVI,CT28,nothing
2017-07-28 09.14.56_05263.AVI,CT28,nothing
2017-07-28 20.43.14_05264.AVI,CT28,nothing
2017-07-29 22.09.52_05265.AVI,CT28,nothing
2017-08-05 07.08.20_05266.AVI,CT28,nothing
2017-08-05 07.10.06_05267.AVI,CT28,nothing
2017-08-05 07.10.52_05268.AVI,CT28,nothing
2017-08-08 01.28.40_05269.AVI,CT28,nothing
2017-08-16 20.35.20_05270.AVI,CT28,nothing
2017-08-17 19.04.04_05271.AVI,CT28,nothing
2017-08-17 20.19.38_05272.AVI,CT28,nothing
2017-08-17 22.30.28_05273.AVI,CT28,nothing
2017-08-18 19.40.14_05274.AVI,CT28,nothing
2017-08-18 21.03.10_05275.AVI,CT28,nothing
2017-08-18 22.27.04_05276.AVI,CT28,nothing
2017-08-19 00.04.52_05277.AVI,CT28,nothing
2017-08-19 12.31.02_05278.AVI,CT28,nothing
2017-05-19 00.49.42_05279.AVI,CT28,opossum_common
2017-06-03 20.14.00_05280.AVI,CT28,opossum_common
2017-05-16 19.18.22_05281.AVI,CT28,opossum_foureyed
2017-05-17 18.56.38_05282.AVI,CT28,opossum_foureyed
2017-06-10 04.15.10_05283.AVI,CT28,opossum_foureyed
2017-06-11 02.49.10_05284.AVI,CT28,opossum_uid
2017-05-15 20.45.22_05285.AVI,CT28,paca
2017-05-27 20.52.28_05286.AVI,CT28,paca
2017-05-30 22.36.54_05287.AVI,CT28,paca
2017-06-16 19.20.42_05288.AVI,CT28,paca
2017-06-28 02.41.42_05289.AVI,CT28,paca
2017-07-01 02.05.36_05290.AVI,CT28,paca
2017-07-08 03.17.06_05291.AVI,CT28,paca
2017-07-12 21.09.22_05292.AVI,CT28,paca
2017-07-16 19.06.16_05293.AVI,CT28,paca
2017-07-16 22.07.46_05294.AVI,CT28,paca
2017-07-17 00.23.26_05295.AVI,CT28,paca
2017-07-17 00.24.16_05296.AVI,CT28,paca
2017-07-23 01.26.46_05297.AVI,CT28,paca
2017-07-25 03.18.58_05298.AVI,CT28,paca
2017-07-28 02.56.20_05299.AVI,CT28,paca
2017-07-31 03.21.58_05300.AVI,CT28,paca
2017-08-01 00.16.18_05301.AVI,CT28,paca
2017-08-14 20.01.50_05302.AVI,CT28,paca
2017-08-14 22.39.10_05303.AVI,CT28,paca
2017-08-14 22.39.56_05304.AVI,CT28,paca
2017-08-14 22.40.46_05305.AVI,CT28,paca
2017-08-14 22.41.28_05306.AVI,CT28,paca
2017-08-15 19.13.38_05307.AVI,CT28,paca
2017-08-15 21.42.52_05308.AVI,CT28,paca
2017-08-15 22.36.18_05309.AVI,CT28,paca
2017-08-15 22.39.42_05310.AVI,CT28,paca
2017-08-16 00.24.06_05311.AVI,CT28,paca
2017-08-16 00.25.56_05312.AVI,CT28,paca
2017-08-16 00.31.18_05313.AVI,CT28,paca
2017-08-16 23.16.10_05314.AVI,CT28,paca
2017-08-16 23.17.10_05315.AVI,CT28,paca
2017-08-18 20.29.00_05316.AVI,CT28,paca
2017-06-23 16.40.24_05317.AVI,CT28,peccary_collared
2017-06-23 16.41.06_05318.AVI,CT28,peccary_collared
2017-06-23 16.41.50_05319.AVI,CT28,peccary_collared
2017-06-23 16.42.54_05320.AVI,CT28,peccary_collared
2017-06-23 16.43.44_05321.AVI,CT28,peccary_collared
2017-06-23 16.44.30_05322.AVI,CT28,peccary_collared
2017-06-23 16.45.14_05323.AVI,CT28,peccary_collared
2017-06-26 10.46.48_05324.AVI,CT28,peccary_collared
2017-07-01 10.54.20_05325.AVI,CT28,peccary_collared
2017-07-01 10.55.18_05326.AVI,CT28,peccary_collared
2017-07-08 11.43.58_05327.AVI,CT28,peccary_collared
2017-08-05 06.57.26_05328.AVI,CT28,peccary_collared
2017-08-05 06.58.52_05329.AVI,CT28,peccary_collared
2017-08-05 06.59.36_05330.AVI,CT28,peccary_collared
2017-08-05 07.00.30_05331.AVI,CT28,peccary_collared
2017-08-05 07.01.14_05332.AVI,CT28,peccary_collared
2017-08-05 07.04.08_05333.AVI,CT28,peccary_collared
2017-08-05 07.09.20_05334.AVI,CT28,peccary_collared
2017-08-05 07.12.24_05335.AVI,CT28,peccary_collared
2017-08-05 07.15.02_05336.AVI,CT28,peccary_collared
2017-08-08 09.24.16_05337.AVI,CT28,peccary_collared
2017-08-08 09.25.16_05338.AVI,CT28,peccary_collared
2017-08-15 15.34.26_05339.AVI,CT28,peccary_collared
2017-05-04 07.53.24_05340.AVI,CT28,peccary_whitelipped
2017-05-04 11.08.36_05341.AVI,CT28,peccary_whitelipped
2017-05-04 11.09.20_05342.AVI,CT28,peccary_whitelipped
2017-05-16 15.23.16_05343.AVI,CT28,peccary_whitelipped
2017-05-16 15.25.20_05344.AVI,CT28,peccary_whitelipped
2017-05-16 15.31.38_05345.AVI,CT28,peccary_whitelipped
2017-05-16 15.35.48_05346.AVI,CT28,peccary_whitelipped
2017-05-16 15.36.54_05347.AVI,CT28,peccary_whitelipped
2017-05-16 15.38.16_05348.AVI,CT28,peccary_whitelipped
2017-05-18 08.28.04_05349.AVI,CT28,peccary_whitelipped
2017-05-18 08.28.54_05350.AVI,CT28,peccary_whitelipped
2017-05-18 08.31.18_05351.AVI,CT28,peccary_whitelipped
2017-05-18 08.32.20_05352.AVI,CT28,peccary_whitelipped
2017-05-18 08.33.48_05353.AVI,CT28,peccary_whitelipped
2017-05-18 08.35.56_05354.AVI,CT28,peccary_whitelipped
2017-05-20 13.53.50_05355.AVI,CT28,peccary_whitelipped
2017-05-20 13.55.36_05356.AVI,CT28,peccary_whitelipped
2017-05-20 13.56.26_05357.AVI,CT28,peccary_whitelipped
2017-05-20 13.57.28_05358.AVI,CT28,peccary_whitelipped
2017-05-20 13.59.24_05359.AVI,CT28,peccary_whitelipped
2017-05-20 14.00.08_05360.AVI,CT28,peccary_whitelipped
2017-05-20 14.02.26_05361.AVI,CT28,peccary_whitelipped
2017-05-20 14.03.14_05362.AVI,CT28,peccary_whitelipped
2017-05-20 14.05.58_05363.AVI,CT28,peccary_whitelipped
2017-05-20 14.07.32_05364.AVI,CT28,peccary_whitelipped
2017-05-20 14.08.18_05365.AVI,CT28,peccary_whitelipped
2017-05-20 14.11.28_05366.AVI,CT28,peccary_whitelipped
2017-05-20 14.12.32_05367.AVI,CT28,peccary_whitelipped
2017-05-20 14.13.18_05368.AVI,CT28,peccary_whitelipped
2017-05-20 14.14.52_05369.AVI,CT28,peccary_whitelipped
2017-05-20 14.15.56_05370.AVI,CT28,peccary_whitelipped
2017-05-26 09.08.38_05371.AVI,CT28,peccary_whitelipped
2017-05-26 09.10.04_05372.AVI,CT28,peccary_whitelipped
2017-05-29 11.51.38_05373.AVI,CT28,peccary_whitelipped
2017-05-29 11.53.08_05374.AVI,CT28,peccary_whitelipped
2017-05-29 11.54.14_05375.AVI,CT28,peccary_whitelipped
2017-05-29 11.56.56_05376.AVI,CT28,peccary_whitelipped
2017-05-29 12.00.12_05377.AVI,CT28,peccary_whitelipped
2017-05-29 12.00.56_05378.AVI,CT28,peccary_whitelipped
2017-05-29 12.11.24_05379.AVI,CT28,peccary_whitelipped
2017-05-29 12.24.14_05380.AVI,CT28,peccary_whitelipped
2017-05-29 12.25.00_05381.AVI,CT28,peccary_whitelipped
2017-05-29 12.25.44_05382.AVI,CT28,peccary_whitelipped
2017-05-29 12.28.24_05383.AVI,CT28,peccary_whitelipped
2017-05-29 12.31.54_05384.AVI,CT28,peccary_whitelipped
2017-05-29 12.32.38_05385.AVI,CT28,peccary_whitelipped
2017-05-29 16.23.02_05386.AVI,CT28,peccary_whitelipped
2017-05-29 16.24.20_05387.AVI,CT28,peccary_whitelipped
2017-05-29 16.27.10_05388.AVI,CT28,peccary_whitelipped
2017-06-02 14.08.40_05389.AVI,CT28,peccary_whitelipped
2017-06-02 14.09.26_05390.AVI,CT28,peccary_whitelipped
2017-06-02 14.10.10_05391.AVI,CT28,peccary_whitelipped
2017-06-02 14.10.56_05392.AVI,CT28,peccary_whitelipped
2017-06-02 14.11.40_05393.AVI,CT28,peccary_whitelipped
2017-06-02 14.17.54_05394.AVI,CT28,peccary_whitelipped
2017-06-02 14.18.58_05395.AVI,CT28,peccary_whitelipped
2017-06-02 14.23.38_05396.AVI,CT28,peccary_whitelipped
2017-06-03 07.59.34_05397.AVI,CT28,peccary_whitelipped
2017-06-03 08.01.12_05398.AVI,CT28,peccary_whitelipped
2017-06-03 15.25.54_05399.AVI,CT28,peccary_whitelipped
2017-06-03 15.26.44_05400.AVI,CT28,peccary_whitelipped
2017-06-03 15.28.20_05401.AVI,CT28,peccary_whitelipped
2017-06-03 15.34.54_05402.AVI,CT28,peccary_whitelipped
2017-06-03 15.37.18_05403.AVI,CT28,peccary_whitelipped
2017-06-03 15.38.12_05404.AVI,CT28,peccary_whitelipped
2017-06-04 09.37.34_05405.AVI,CT28,peccary_whitelipped
2017-06-04 09.38.18_05406.AVI,CT28,peccary_whitelipped
2017-06-04 09.43.32_05407.AVI,CT28,peccary_whitelipped
2017-06-04 09.45.02_05408.AVI,CT28,peccary_whitelipped
2017-06-04 09.47.16_05409.AVI,CT28,peccary_whitelipped
2017-06-05 10.40.52_05410.AVI,CT28,peccary_whitelipped
2017-05-03 10.59.26_05411.AVI,CT28,people
2017-05-03 11.00.18_05412.AVI,CT28,people
2017-05-03 11.01.06_05413.AVI,CT28,people
2017-07-28 20.41.46_05414.AVI,CT28,raccoon
2017-07-28 20.42.30_05415.AVI,CT28,raccoon
2017-06-05 11.42.22_05416.AVI,CT28,setup
2017-07-04 20.36.36_05417.AVI,CT28,skunk_striped
2017-07-06 02.34.14_05418.AVI,CT28,tamandua
2017-07-07 06.08.06_05419.AVI,CT28,tamandua
2017-08-01 12.40.12_05420.AVI,CT28,tamandua
2017-05-28 09.16.48_05421.AVI,CT28,tinamou_great
2017-07-21 09.19.00_05422.AVI,CT28,tinamou_great
2017-08-05 17.47.26_05423.AVI,CT28,tinamou_great
2017-06-21 06.57.44_05424.AVI,CT28,uid
2017-07-17 00.25.06_05425.AVI,CT28,uid
2017-07-20 17.45.40_05426.AVI,CT28,uid
2017-07-29 21.52.38_05427.AVI,CT28,uid
2017-08-05 07.11.40_05428.AVI,CT28,uid
2017-08-17 16.43.02_05429.AVI,CT28,uid
2017-08-17 22.06.34_05430.AVI,CT28,uid
2017-05-09 10.07.44_05431.AVI,CT29,agouti
2017-05-12 12.19.12_05432.AVI,CT29,agouti
2017-05-14 08.21.16_05433.AVI,CT29,agouti
2017-05-14 08.43.26_05434.AVI,CT29,agouti
2017-05-19 08.49.04_05435.AVI,CT29,agouti
2017-06-10 12.43.06_05436.AVI,CT29,agouti
2017-06-13 07.00.36_05437.AVI,CT29,agouti
2017-06-15 08.49.46_05438.AVI,CT29,agouti
2017-06-17 08.05.48_05439.AVI,CT29,agouti
2017-07-02 05.51.36_05440.AVI,CT29,agouti
2017-07-06 06.54.12_05441.AVI,CT29,agouti
2017-08-07 08.23.08_05442.AVI,CT29,agouti
2017-08-09 06.20.42_05443.AVI,CT29,agouti
2017-08-09 06.21.36_05444.AVI,CT29,agouti
2017-08-10 09.39.38_05445.AVI,CT29,agouti
2017-08-10 13.38.10_05446.AVI,CT29,agouti
2017-08-12 17.21.54_05447.AVI,CT29,agouti
2017-08-13 08.16.28_05448.AVI,CT29,agouti
2017-08-13 08.18.46_05449.AVI,CT29,agouti
2017-08-13 15.26.36_05450.AVI,CT29,agouti
2017-08-13 17.35.06_05451.AVI,CT29,agouti
2017-08-14 06.02.42_05452.AVI,CT29,agouti
2017-08-15 06.30.44_05453.AVI,CT29,agouti
2017-08-15 08.06.56_05454.AVI,CT29,agouti
2017-08-15 08.08.06_05455.AVI,CT29,agouti
2017-08-15 17.44.34_05456.AVI,CT29,agouti
2017-08-16 05.52.34_05457.AVI,CT29,agouti
2017-05-06 23.09.54_05458.AVI,CT29,armadillo_ninebanded
2017-05-13 20.54.24_05459.AVI,CT29,armadillo_ninebanded
2017-05-14 20.55.22_05460.AVI,CT29,armadillo_ninebanded
2017-05-20 02.11.28_05461.AVI,CT29,armadillo_ninebanded
2017-06-05 03.36.04_05462.AVI,CT29,armadillo_ninebanded
2017-06-21 23.58.10_05463.AVI,CT29,armadillo_ninebanded
2017-06-22 00.00.32_05464.AVI,CT29,armadillo_ninebanded
2017-06-26 19.08.12_05465.AVI,CT29,armadillo_ninebanded
2017-06-27 22.11.52_05466.AVI,CT29,armadillo_ninebanded
2017-06-27 22.17.10_05467.AVI,CT29,armadillo_ninebanded
2017-06-28 02.39.08_05468.AVI,CT29,armadillo_ninebanded
2017-07-02 03.39.06_05469.AVI,CT29,armadillo_ninebanded
2017-07-03 01.19.44_05470.AVI,CT29,armadillo_ninebanded
2017-05-01 10.30.12_05471.AVI,CT29,bird_small_uid
2017-05-11 08.24.14_05472.AVI,CT29,bird_small_uid
2017-06-04 06.11.44_05473.AVI,CT29,bird_small_uid
2017-06-04 06.40.56_05474.AVI,CT29,bird_small_uid
2017-06-04 06.47.32_05475.AVI,CT29,bird_small_uid
2017-06-04 14.36.48_05476.AVI,CT29,bird_small_uid
2017-06-06 08.51.34_05477.AVI,CT29,bird_small_uid
2017-06-06 08.56.40_05478.AVI,CT29,bird_small_uid
2017-06-06 09.09.20_05479.AVI,CT29,bird_small_uid
2017-06-07 14.20.26_05480.AVI,CT29,bird_small_uid
2017-06-07 14.32.24_05481.AVI,CT29,bird_small_uid
2017-06-07 14.34.32_05482.AVI,CT29,bird_small_uid
2017-06-07 14.35.22_05483.AVI,CT29,bird_small_uid
2017-06-08 07.29.48_05484.AVI,CT29,bird_small_uid
2017-06-08 07.30.48_05485.AVI,CT29,bird_small_uid
2017-06-09 08.30.18_05486.AVI,CT29,bird_small_uid
2017-05-05 06.06.50_05487.AVI,CT29,curassow_great
2017-05-05 16.23.14_05488.AVI,CT29,curassow_great
2017-05-18 10.51.20_05489.AVI,CT29,curassow_great
2017-05-23 09.56.22_05490.AVI,CT29,lizard_uid
2017-08-06 09.23.22_05491.AVI,CT29,lizard_uid
2017-08-06 09.27.10_05492.AVI,CT29,lizard_uid
2017-05-16 19.13.56_05493.AVI,CT29,mammal_small_uid
2017-06-18 02.30.06_05494.AVI,CT29,mammal_small_uid
2017-05-04 11.09.22_05495.AVI,CT29,nothing
2017-05-05 03.07.42_05496.AVI,CT29,nothing
2017-05-09 10.08.58_05497.AVI,CT29,nothing
2017-05-10 10.34.26_05498.AVI,CT29,nothing
2017-05-17 06.29.48_05499.AVI,CT29,nothing
2017-05-19 06.01.56_05500.AVI,CT29,nothing
2017-05-23 07.29.30_05501.AVI,CT29,nothing
2017-05-24 16.51.48_05502.AVI,CT29,nothing
2017-05-25 09.13.48_05503.AVI,CT29,nothing
2017-05-25 11.13.20_05504.AVI,CT29,nothing
2017-05-25 15.06.12_05505.AVI,CT29,nothing
2017-05-26 09.27.02_05506.AVI,CT29,nothing
2017-05-28 22.13.20_05507.AVI,CT29,nothing
2017-05-30 10.16.02_05508.AVI,CT29,nothing
2017-06-01 02.08.46_05509.AVI,CT29,nothing
2017-06-03 08.34.10_05510.AVI,CT29,nothing
2017-06-04 14.48.30_05511.AVI,CT29,nothing
2017-06-06 08.52.38_05512.AVI,CT29,nothing
2017-06-06 09.01.34_05513.AVI,CT29,nothing
2017-06-06 09.10.50_05514.AVI,CT29,nothing
2017-06-07 15.37.52_05515.AVI,CT29,nothing
2017-06-09 08.55.42_05516.AVI,CT29,nothing
2017-06-12 23.23.52_05517.AVI,CT29,nothing
2017-06-16 19.28.22_05518.AVI,CT29,nothing
2017-06-17 20.42.22_05519.AVI,CT29,nothing
2017-06-17 20.43.40_05520.AVI,CT29,nothing
2017-06-18 15.29.02_05521.AVI,CT29,nothing
2017-06-18 23.53.36_05522.AVI,CT29,nothing
2017-06-19 00.05.48_05523.AVI,CT29,nothing
2017-06-20 09.43.44_05524.AVI,CT29,nothing
2017-06-20 23.25.54_05525.AVI,CT29,nothing
2017-06-22 00.06.10_05526.AVI,CT29,nothing
2017-06-25 10.10.10_05527.AVI,CT29,nothing
2017-06-26 19.56.12_05528.AVI,CT29,nothing
2017-06-27 22.57.06_05529.AVI,CT29,nothing
2017-06-28 02.35.50_05530.AVI,CT29,nothing
2017-07-01 00.12.20_05531.AVI,CT29,nothing
2017-07-04 11.05.00_05532.AVI,CT29,nothing
2017-07-04 11.07.14_05533.AVI,CT29,nothing
2017-07-12 10.58.48_05534.AVI,CT29,nothing
2017-07-16 22.30.36_05535.AVI,CT29,nothing
2017-07-17 15.26.40_05536.AVI,CT29,nothing
2017-07-18 00.12.00_05537.AVI,CT29,nothing
2017-07-18 14.34.20_05538.AVI,CT29,nothing
2017-07-18 22.22.22_05539.AVI,CT29,nothing
2017-07-19 02.08.46_05540.AVI,CT29,nothing
2017-07-19 06.45.36_05541.AVI,CT29,nothing
2017-07-20 05.08.40_05542.AVI,CT29,nothing
2017-07-22 07.50.02_05543.AVI,CT29,nothing
2017-07-23 10.46.56_05544.AVI,CT29,nothing
2017-07-25 08.54.54_05545.AVI,CT29,nothing
2017-07-26 07.39.10_05546.AVI,CT29,nothing
2017-08-06 08.28.00_05547.AVI,CT29,nothing
2017-08-06 08.53.16_05548.AVI,CT29,nothing
2017-08-06 09.19.56_05549.AVI,CT29,nothing
2017-08-07 13.36.26_05550.AVI,CT29,nothing
2017-08-09 06.28.14_05551.AVI,CT29,nothing
2017-08-10 09.36.46_05552.AVI,CT29,nothing
2017-08-10 15.24.04_05553.AVI,CT29,nothing
2017-08-13 05.53.02_05554.AVI,CT29,nothing
2017-08-13 07.57.12_05555.AVI,CT29,nothing
2017-08-13 08.05.56_05556.AVI,CT29,nothing
2017-08-14 06.00.36_05557.AVI,CT29,nothing
2017-08-14 08.34.18_05558.AVI,CT29,nothing
2017-08-14 13.56.10_05559.AVI,CT29,nothing
2017-08-14 14.52.26_05560.AVI,CT29,nothing
2017-08-14 15.08.20_05561.AVI,CT29,nothing
2017-08-14 15.11.26_05562.AVI,CT29,nothing
2017-08-14 15.17.08_05563.AVI,CT29,nothing
2017-08-14 15.19.28_05564.AVI,CT29,nothing
2017-08-14 15.23.00_05565.AVI,CT29,nothing
2017-08-14 15.24.42_05566.AVI,CT29,nothing
2017-08-14 15.37.34_05567.AVI,CT29,nothing
2017-08-14 15.43.30_05568.AVI,CT29,nothing
2017-08-14 15.48.08_05569.AVI,CT29,nothing
2017-08-14 15.49.40_05570.AVI,CT29,nothing
2017-08-14 15.51.42_05571.AVI,CT29,nothing
2017-08-14 15.52.42_05572.AVI,CT29,nothing
2017-08-14 15.54.24_05573.AVI,CT29,nothing
2017-08-14 16.08.38_05574.AVI,CT29,nothing
2017-08-14 16.17.20_05575.AVI,CT29,nothing
2017-08-14 16.18.08_05576.AVI,CT29,nothing
2017-08-14 16.20.50_05577.AVI,CT29,nothing
2017-08-14 16.33.00_05578.AVI,CT29,nothing
2017-08-14 16.33.50_05579.AVI,CT29,nothing
2017-08-14 16.41.36_05580.AVI,CT29,nothing
2017-08-14 17.02.34_05581.AVI,CT29,nothing
2017-08-14 17.27.24_05582.AVI,CT29,nothing
2017-08-14 17.29.40_05583.AVI,CT29,nothing
2017-08-14 17.35.32_05584.AVI,CT29,nothing
2017-08-14 17.37.28_05585.AVI,CT29,nothing
2017-08-14 17.39.08_05586.AVI,CT29,nothing
2017-08-14 17.42.24_05587.AVI,CT29,nothing
2017-08-14 17.58.02_05588.AVI,CT29,nothing
2017-08-14 18.02.40_05589.AVI,CT29,nothing
2017-08-14 18.13.00_05590.AVI,CT29,nothing
2017-08-14 18.16.42_05591.AVI,CT29,nothing
2017-08-14 18.42.32_05592.AVI,CT29,nothing
2017-08-14 19.48.42_05593.AVI,CT29,nothing
2017-08-14 19.50.54_05594.AVI,CT29,nothing
2017-08-14 19.51.44_05595.AVI,CT29,nothing
2017-08-14 19.52.36_05596.AVI,CT29,nothing
2017-08-14 19.54.12_05597.AVI,CT29,nothing
2017-08-14 19.55.02_05598.AVI,CT29,nothing
2017-08-15 13.41.34_05599.AVI,CT29,nothing
2017-08-15 17.17.16_05600.AVI,CT29,nothing
2017-08-16 21.14.20_05601.AVI,CT29,nothing
2017-06-03 01.52.12_05602.AVI,CT29,paca
2017-06-17 00.01.42_05603.AVI,CT29,paca
2017-06-19 00.10.42_05604.AVI,CT29,paca
2017-06-28 00.48.26_05605.AVI,CT29,paca
2017-07-17 22.59.34_05606.AVI,CT29,paca
2017-07-28 03.09.32_05607.AVI,CT29,paca
2017-06-19 02.31.54_05608.AVI,CT29,peccary_collared
2017-07-04 05.36.48_05609.AVI,CT29,peccary_collared
2017-07-17 15.25.40_05610.AVI,CT29,peccary_collared
2017-07-17 15.28.46_05611.AVI,CT29,peccary_collared
2017-07-17 15.30.18_05612.AVI,CT29,peccary_collared
2017-05-01 09.47.34_05613.AVI,CT29,people
2017-05-01 09.51.26_05614.AVI,CT29,people
2017-05-01 09.53.26_05615.AVI,CT29,people
2017-05-20 09.35.48_05618.AVI,CT29,people
2017-05-20 09.36.46_05619.AVI,CT29,people
2017-05-20 09.42.24_05616.AVI,CT29,people
2017-05-20 09.43.22_05617.AVI,CT29,people
2017-06-02 11.00.26_05620.AVI,CT29,people
2017-06-22 15.47.34_05621.AVI,CT29,puma
2017-08-15 10.48.08_05622.AVI,CT29,tayra
2017-05-04 09.55.42_05623.AVI,CT29,tinamou_great
2017-05-23 09.13.04_05624.AVI,CT29,tinamou_great
2017-06-06 05.29.28_05625.AVI,CT29,tinamou_great
2017-08-11 05.33.14_05626.AVI,CT29,uid
2017-08-13 22.07.18_05627.AVI,CT29,uid
2017-05-13 12.53.08_05629.AVI,CT31,agouti
2017-06-05 09.25.10_05628.AVI,CT31,agouti
2017-06-11 11.30.54_05631.AVI,CT31,agouti
2017-06-12 14.01.40_05633.AVI,CT31,agouti
2017-07-13 14.58.24_05630.AVI,CT31,agouti
2017-07-13 14.59.34_05632.AVI,CT31,agouti
2017-07-14 10.40.40_05634.AVI,CT31,agouti
2017-07-16 12.37.32_05635.AVI,CT31,agouti
2017-07-16 12.40.16_05636.AVI,CT31,agouti
2017-07-18 16.20.42_05637.AVI,CT31,agouti
2017-07-21 09.38.02_05638.AVI,CT31,agouti
2017-07-25 10.20.12_05639.AVI,CT31,agouti
2017-07-26 08.07.38_05640.AVI,CT31,agouti
2017-07-30 06.05.46_05641.AVI,CT31,agouti
2017-08-09 07.01.02_05642.AVI,CT31,agouti
2017-05-19 20.10.56_05643.AVI,CT31,armadillo_ninebanded
2017-05-13 13.48.00_05645.AVI,CT31,bird_small_uid
2017-06-06 05.21.34_05646.AVI,CT31,bird_small_uid
2017-06-17 07.15.12_05647.AVI,CT31,bird_small_uid
2017-06-23 13.57.04_05649.AVI,CT31,bird_small_uid
2017-07-04 15.27.30_05644.AVI,CT31,bird_small_uid
2017-07-19 11.12.56_05648.AVI,CT31,bird_small_uid
2017-07-31 12.26.02_05650.AVI,CT31,bird_small_uid
2017-05-13 05.06.38_05651.AVI,CT31,coati
2017-05-16 14.13.10_05653.AVI,CT31,curassow_great
2017-05-24 07.26.12_05654.AVI,CT31,curassow_great
2017-05-24 07.27.42_05655.AVI,CT31,curassow_great
2017-06-03 06.41.08_05652.AVI,CT31,curassow_great
2017-06-29 08.38.48_05656.AVI,CT31,curassow_great
2017-06-17 19.13.18_05657.AVI,CT31,mammal_small_uid
2017-08-07 18.11.02_05658.AVI,CT31,mammal_small_uid
2017-05-12 18.29.46_05664.AVI,CT31,nothing
2017-05-13 15.22.58_05669.AVI,CT31,nothing
2017-05-14 11.31.28_05670.AVI,CT31,nothing
2017-05-18 22.23.46_05672.AVI,CT31,nothing
2017-05-19 20.11.40_05674.AVI,CT31,nothing
2017-05-22 11.17.14_05677.AVI,CT31,nothing
2017-05-22 17.39.24_05678.AVI,CT31,nothing
2017-05-24 02.09.00_05680.AVI,CT31,nothing
2017-05-24 18.30.12_05683.AVI,CT31,nothing
2017-05-26 03.21.02_05687.AVI,CT31,nothing
